"","unique_id","aoi_pix","mn_spa_cvr","periods","na_periods","ts_mean","ts_max","p_mean_ovr","p_max_ovr","p_obs_ovr","region"
"151",16835656,13,0.846153846153846,209,26,19.623407193899,240,0.0526315789473684,0.291866028708134,0.0952588081774685,"Florida"
"152",16798939,6,0.83652312599681,209,29,31.9188888888889,197,0.076555023923445,0.330143540669856,0.167778836987607,"Florida"
"153",16793707,59,0.815911118319682,209,25,189.953284055263,239,0.822966507177033,0.842105263157895,0.923963820693768,"Florida"
"154",16793717,31,0.793486649174255,209,29,136.880359523514,214,0.674641148325359,0.837320574162679,0.831550282046294,"Florida"
"155",16793737,6,0.812599681020734,209,33,155.765151515152,215,0.736842105263158,0.799043062200957,0.866535819430814,"Florida"
"156",16905639,25,0.85377990430622,209,24,165.720638170802,247,0.760765550239234,0.818181818181818,0.826944631248599,"Florida"
"157",16952608,27,0.811802232854864,209,28,153.57104768429,221,0.751196172248804,0.832535885167464,0.878410827330277,"Florida"
"158",21475794,8,0.79066985645933,209,34,108.054700680272,211,0.502392344497608,0.679425837320574,0.633131618759455,"Florida"
"159",16793567,23,0.754108591637196,209,27,11.0596768502563,186,0.0143540669856459,0.177033492822967,0.0383448275862069,"Florida"
"160",16793577,18,0.802232854864434,209,28,120.433350902339,221,0.578947368421053,0.655502392344498,0.654075546719682,"Florida"
"161",16793645,19,0.795265676152103,209,27,83.3890115158442,213,0.358851674641148,0.69377990430622,0.477200759974667,"Florida"
"162",16793651,23,0.79529852298731,209,23,33.3052405265825,230,0.0478468899521531,0.545454545454545,0.144389223123202,"Florida"
"163",16802699,17,0.841542358570222,209,22,21.0386059468475,215,0.00956937799043062,0.406698564593301,0.0923076923076923,"Florida"
"164",16883070,134,0.783974862529458,209,20,27.9359452276124,226,0.00478468899521531,0.808612440191388,0.119101840043724,"Florida"
"165",16928900,6,0.840510366826156,209,28,10.1503683241252,213,0.0239234449760766,0.129186602870813,0.0445920303605313,"Florida"
"166",16793819,68,0.82324795947087,209,23,87.1451417464935,211,0.411483253588517,0.837320574162679,0.531623931623932,"Florida"
"167",16946112,18,0.833333333333333,209,25,84.0819257810426,237,0.401913875598086,0.535885167464115,0.440510366826156,"Florida"
"168",21475236,27,0.789296473507,209,26,28.1612426631082,210,0.0191387559808612,0.478468899521531,0.106421194431971,"Florida"
"169",16952272,6,0.811004784688995,209,32,14.0605461393597,172,0.0191387559808612,0.100478468899522,0.0353982300884956,"Florida"
"170",21475540,4,0.807416267942584,209,33,20.2556818181818,207,0.0430622009569378,0.124401913875598,0.0755555555555556,"Florida"
"171",16952822,13,0.800515274199485,209,30,24.4000798084597,182,0.0239234449760766,0.267942583732057,0.0652873563218391,"Florida"
"172",16794057,14,0.808612440191388,209,30,166.234990707616,216,0.803827751196172,0.832535885167464,0.946322907861369,"Florida"
"173",16794067,6,0.820574162679426,209,29,139.191851851852,222,0.631578947368421,0.688995215311005,0.723032069970845,"Florida"
"174",16799855,4,0.881578947368421,209,23,13.0188172043011,154,0.00956937799043062,0.0861244019138756,0.0325644504748982,"Florida"
"175",16800447,6,0.854864433811802,209,27,67.1776556776557,243,0.287081339712919,0.416267942583732,0.328358208955224,"Florida"
"176",120053781,12,0.840510366826156,209,27,22.6786903572618,216,0.0287081339712919,0.311004784688995,0.094876660341556,"Florida"
"177",16835838,9,0.863370547581074,209,22,18.2814701638231,231,0.0382775119617225,0.215311004784689,0.082512315270936,"Florida"
"178",16793769,12,0.793062200956938,209,34,112.012317254174,207,0.559808612440191,0.732057416267943,0.669180492709904,"Florida"
